plot_ID,species,cover_percent,life_form,growth_form,height_cm,length_cm,width_cm,spinescence,n_spines,hairs,leaf_size,bulk_density,cageyness,woody_diameter,woody_n_stems,reproductive_height,specimen_notes,reserve,site_ID,time,date,weather,megafauna_presence,topographic_position,bare_ground,rock_cover,tsq_x_shrub,tsq_t_shrub,tsq_x_tree,tsq_t_tree,camera_ID,notes,identification,species_per_reserve,species_per_plot,species_per_site,growth_forms_per_site,growth_forms_per_plot
JE_S04_P01,Straight long leaved forb,1,Forb,sf (Straight forb),15,4,4,Absent,,Absent,Thin linear,medium,Not cagey,,"",,"",Jembisa,JE_S04,8:03,23/02/2024,Sunny,"path nearby, dung",Flat,30,0,110,380,110,450,"","",no,102,20,47,11,8
WI_S01_P02,Straight long leaved forb,1,Forb,sf (Straight forb),16,8,6.5,Absent,,absent,Thin linear,medium,Not cagey,,"",,"",Willowisp,WI_S01,9:02,24/02/2024,"Sunny, windy",No obvious signs,Flat,10,0,710,450,1000,710,"","",no,108,19,58,11,6
WI_S01_P05,Straight long leaved forb,1,Forb,sf (Straight forb),26,9,5,Absent,,absent,Thin linear,low,Not cagey,,"",,"",Willowisp,WI_S01,11:52,24/02/2024,Sunny,No obvious signs,Flat,15,0,190,110,360,370,"","",no,108,19,58,11,7
SU_S02_P05,Straight long leaved forb,1,Forb,rf (Round forb),18,5,3,Absent,,absent,Thin linear,medium,"",,"",,"",Summerplace,SU_S02,11:24,02/03/2024,Sunny,Large antelope droppings,Flat,10,0,170,120,140,90,"","",no,132,10,47,10,6
SU_S02_P04,Striga gesnerioides,1,Forb,sf (Straight forb),15.5,4,3,Absent,,absent,Micro,low,Not cagey,,"",10,"",Summerplace,SU_S02,10:43,02/03/2024,Sunny,Antelope droppings,Flat,25,2,160,50,430,300,"","",species_level,132,14,47,10,8
SW_S02_P02,Striga gesnerioides,1,Forb,sf (Straight forb),9,2,1.5,Absent,,absent,Micro,low,Not cagey,,"",,"",Swebeswebe,SW_S02,8:39,20/03/2024,Sunny,Browsing damage,Flat,30,30,150,68,269,536,"",Sloped and rocky surrounding plot,species_level,91,6,36,9,4
WI_S03_P01,Stylochaeton natalensis,1,Forb,cuf (Cussion forb),4.5,8,6,Absent,,absent,Macro,low,Not cagey,0.1,1,,"",Willowisp,WI_S03,7:07,25/02/2024,Sunny,No obvious signs,Flat,60,25,100,70,20,170,"","",species_level,108,10,35,12,7
WI_S02_P02,Stylochaeton natalensis,1,Forb,rf (Round forb),13.5,12,8,Absent,,absent,Macro,low,Not cagey,,"",,"",Willowisp,WI_S02,14:10,24/02/2024,Sunny,No obvious signs,Flat,10,2,80,50,720,140,"","",species_level,108,17,48,13,8
WI_S04_P02,Stylochaeton natalensis,1,Forb,sf (Straight forb),25,7,5,Absent,,absent,Macro,low,Not cagey,,"",,"",Willowisp,WI_S04,12:13,25/02/2024,Sunny,No obvious signs,Flat,10,60,15,51,200,320,"",Very rocky,species_level,108,11,35,13,6
LA_S02_P04,Stylosanthes fruticosa,1,Forb,sf (Straight forb),17,3,3,Absent,,leaves,Macro,medium,Not cagey,,"",,"",Lapalala,LA_S02,"",16/02/2024,"Sunny, no clouds",Elephant dung,Flat,10,5,120,100,450,130,"","",species_level,88,15,32,9,5
LA_S05_P05,Stylosanthes fruticosa,2,Forb,rf (Round forb),29,40,27,Absent,,both,Macro,medium,Not cagey,,"",28,"",Lapalala,LA_S05,16:29,18/02/2024,"sunny, hot, windy",Spoor,Flat,2,0,100,350,110,90,"","",species_level,88,11,29,11,6
JE_S03_P01,Stylosanthes fruticosa,1,Forb,sf (Straight forb),2.5,2.5,2,Absent,,both,Macro,low,Not cagey,,"",,"",Jembisa,JE_S03,14:12,22/02/2024,Sunny,Old zebra dung,"Flat, very rocky",50,30,260,200,210,240,ECO_08,"",species_level,102,10,42,9,5
JE_S04_P03,Stylosanthes fruticosa,1,Forb,rf (Round forb),30,30,28,Absent,,stems and branches,Macro,high,Not cagey,,"",22,"",Jembisa,JE_S04,10:08,23/02/2024,Sunny,"dung in plot, some plants show signs of herbivory",Flat,30,5,460,110,500,180,"","",species_level,102,20,47,11,8
JE_S04_P04,Stylosanthes fruticosa,1,Forb,sf (Straight forb),22,14,6,Absent,,both,Macro,low,Not cagey,,"",20,"",Jembisa,JE_S04,11:05,23/02/2024,Sunny,path nearby,Flat,20,0,250,420,570,710,"","",species_level,102,18,47,11,7
DA_S03_P01,Stylosanthes fruticosa,1,Forb,rf (Round forb),9.5,5,4,Absent,,both,Micro,low,Not cagey,,"",,"",Dabchick,DA_S03,12:16,06/03/2024,"Hot, sunny, windy",Old droppings nearby,Flat,70,0,60,300,373,360,"","",species_level,145,20,51,10,6
DA_S03_P04,Stylosanthes fruticosa,1,Forb,rf (Round forb),15,12,9,Absent,,both,Micro,low,Not cagey,,"",,"",Dabchick,DA_S03,15:05,06/03/2024,"Sunny, some clouds",Old droppings,Flat,70,0,90,140,190,200,"","",species_level,145,15,51,10,6
DA_S02_P04,Stylosanthes fruticosa,1,Forb,rf (Round forb),11,18,6,Absent,,both,Micro,medium,Not cagey,,"",,"",Dabchick,DA_S02,15:05,06/03/2024,Sunny,Buffalo dung,Flat,50,0,119,65,92,254,"","",species_level,145,7,43,13,4
DA_S02_P01,Stylosanthes fruticosa,1,Forb,rf (Round forb),14,13.5,12,Absent,,both,Micro,low,Not cagey,,"",12,"",Dabchick,DA_S02,7:00,06/03/2024,Sunny,"",Flat,50,0,60,40,120,170,"","",species_level,145,24,43,13,11
DA_S02_P02,Stylosanthes fruticosa,1,Forb,rf (Round forb),16,13,9,Absent,,both,Macro,medium,Not cagey,,"",12,"",Dabchick,DA_S02,8:04,06/03/2024,"Sunny, windy ",Antelope droppings in plot,Flat,40,0,25,130,660,160,"","",species_level,145,19,43,13,9
DA_S03_P05,Stylosanthes fruticosa,1,Forb,rf (Round forb),15,12,7,Absent,,both,Micro,medium,Not cagey,,"",15,"",Dabchick,DA_S03,15:44,06/03/2024,"Hot, sunny, some clouds",Old droppings in plot,Flat,65,0,170,30,770,410,"","",species_level,145,18,51,10,6
DA_S04_P01,Stylosanthes fruticosa,1,Forb,rf (Round forb),17,15,9,Absent,,both,Macro,medium,Not cagey,,"",,"",Dabchick,DA_S04,7:18,07/03/2024,Overcast,Antelope droppings next to plot,Flat,60,0,30,46,170,69,"",Very sandy soil,species_level,145,13,34,8,6
DA_S04_P02,Stylosanthes fruticosa,2,Forb,rf (Round forb),35,43,24,Absent,,both,Macro,high,Not cagey,,"",32,"",Dabchick,DA_S04,7:55,07/03/2024,Overcast,Old droppings in plot,Flat,50,0,63,57,99,140,"",Very sandy soil,species_level,145,14,34,8,7
AN_S04_P03,Stylosanthes fruticosa,10,Forb,rf (Round forb),10,18,14,Absent,,leaves,Micro,medium,Not cagey,,"",8,"",Ant's Farm,AN_S04,9:18,11/03/2024,Sunny,"Zebra droppings nearby, browsing damage ",Flat,30,10,30,56,140,77,ECO_34,Very sandy soil,species_level,136,18,51,9,6
KA_S04_P02,Stylosanthes fruticosa,2,Forb,rf (Round forb),21,28,24,Absent,,stems,Macro,medium,Not cagey,,"",,"",Kaingo,KA_S04,8:39,15/03/2024,Sunny,"Elephant dung nearby, small antelope droppings in plot",Flat,20,10,103,50,227,329,"","",species_level,81,12,28,11,9
MA_S01_P02,Stylosanthes fruticosa,2,Forb,rf (Round forb),13,6,4,Absent,,both,Micro,medium,Not cagey,,"",,"",Marakele,MA_S01,11:04,24/03/2024,Sunny,No obvious signs,Flat,50,0,74,110,290,230,"","",species_level,97,15,44,10,7
MA_S03_P05,Stylosanthes fruticosa,1,Forb,rf (Round forb),16,20,10,Absent,,both,Macro,medium,Not cagey,,"",,"",Marakele,MA_S03,11:29,25/03/2024,"Sunny, some clouds",No obvious signs,Flat,20,0,310,80,300,100,"","",species_level,97,12,30,11,5
MA_S05_P05,Stylosanthes fruticosa,1,Forb,rf (Round forb),20,22,20,Absent,,both,Micro,extremely thick,Cagey,,"",,"",Marakele,MA_S05,12:12,26/03/2024,Mostly cloudy,No obvious signs,Flat,40,0,140,45,50,345,"",semi shaded,species_level,97,9,40,11,6
DA_S05_P01,Syncolostemon cenescens,5,Forb,rf (Round forb),29,39,32,Absent,,absent,Thin linear,medium,Not cagey,,"",35,"",Dabchick,DA_S05,11:26,07/03/2024,"Overcast, windy",Antelope droppings nearby,Flat,30,25,580,169,1020,1610,"","",species_level,145,20,55,12,7
DA_S05_P05,Syncolostemon cenescens,2,Forb,rf (Round forb),29,28,20,Absent,,absent,Thin linear,medium,Not cagey,,"",30,"",Dabchick,DA_S05,15:22,07/03/2024,Mostly cloudy,Old dung nearby,Flat,15,20,40,190,170,380,"","",species_level,145,21,55,12,7
SY_S03_P02,Tagetes minuta,1,Forb,sf (Straight forb),4,3.5,2,Absent,,absent,Micro,low,Not cagey,,"",,"",Syringa Sands,SY_S03,13:29,28/02/2024,Cloudy,"Antelope droppings in plot, some browsing damage",Flat,30,5,60,97,111,995,"","",species_level,122,16,44,12,9
SY_S04_P05,Tagetes minuta,1,Forb,sf (Straight forb),33,16,9,Absent,,absent,Macro,"",Not cagey,,"",,"",Syringa Sands,SY_S04,11:23,29/02/2024,Overcast,Antelope droppings,"",50,0,90,130,150,180,"",Shaded,species_level,122,18,42,12,8
SU_S02_P02,Tagetes minuta,1,Forb,sf (Straight forb),16,5,3,Absent,,absent,Macro,low,Not cagey,,"",17,"",Summerplace,SU_S02,8:53,02/03/2024,Sunny,"",Slightly sloped,50,0,130,5,60,250,"",Shaded,species_level,132,14,47,10,6
DA_S01_P01,Tagetes minuta,1,Forb,sf (Straight forb),20,3,2,Absent,,absent,Macro,low,Not cagey,,"",,"",Dabchick,DA_S01,13:05,05/03/2024,"Sunny, very windy ",Antelope droppings,Slightly sloped,30,15,60,20,108,80,"","",species_level,145,25,58,10,9
DA_S01_P02,Tagetes minuta,1,Forb,sf (Straight forb),19,3.5,3,Absent,,absent,Macro,low,Not cagey,,"",,"",Dabchick,DA_S01,14:23,05/03/2024,"Sunny, very windy ",Old droppings,Slightly sloped,65,15,84,88,534,136,"","",species_level,145,23,58,10,7
DA_S01_P03,Tagetes minuta,1,Forb,sf (Straight forb),13,3,2,Absent,,absent,Macro,medium,Not cagey,,"",,"",Dabchick,DA_S01,15:34,05/03/2024,"Sunny, very windy ",Old droppings everywhere,Flat,60,20,72,40,235,215,"","",species_level,145,18,58,10,6
DA_S01_P05,Tagetes minuta,1,Forb,sf (Straight forb),21,3.5,2.5,Absent,,absent,Macro,low,Not cagey,,"",,"",Dabchick,DA_S01,17:14,05/03/2024,"Overcast, thunder",Buffalo droppings on plot,Flat,70,5,10,40,310,150,"","",species_level,145,18,58,10,5
DA_S03_P03,Tagetes minuta,1,Forb,sf (Straight forb),21,4,3,Absent,,absent,Macro,low,Not cagey,,"",,"",Dabchick,DA_S03,14:08,06/03/2024,"Hot, sunny, windy","Rhino dung in plot, antelope droppings nearby",Flat,30,0,40,125,193,282,"","",species_level,145,24,51,10,7
DA_S02_P04,Tagetes minuta,1,Forb,sf (Straight forb),53,9,4,Absent,,absent,Macro,low,Not cagey,,"",53,"",Dabchick,DA_S02,15:05,06/03/2024,Sunny,Buffalo dung,Flat,50,0,119,65,92,254,"","",species_level,145,7,43,13,4
DA_S02_P05,Tagetes minuta,5,Forb,sf (Straight forb),37,5,5,Absent,,absent,Macro,low,Not cagey,,"",37,"",Dabchick,DA_S02,10:31,06/03/2024,"Sunny, windy",Old droppings in plot,Flat,20,0,20,50,230,80,"","",species_level,145,20,43,13,9
AN_S04_P05,Tagetes minuta,1,Forb,sf (Straight forb),8,6,4,Absent,,absent,Macro,low,Not cagey,,"",,"",Ant's Farm,AN_S04,11:00,11/03/2024,Sunny,"Buffalo dung in plot, heavy browsing damage ",Flat,20,0,100,60,160,240,"","",species_level,136,16,51,9,5
KA_S03_P02,Talinum caffrum,1,Forb,sf (Straight forb),46,8,6,Absent,,absent,Thick linear,low,Not cagey,,"",,"",Kaingo,KA_S03,13:19,14/03/2024,"Very hot, sunny",No obvious signs,Flat,60,0,27,20,75,400,"","",species_level,81,9,23,9,5
SW_S03_P02,Talinum caffrum,1,Forb,sf (Straight forb),11,16,3,Absent,,absent,Thin linear,low,Not cagey,,"",,"",Swebeswebe,SW_S03,14:15,20/03/2024,"Hot, sunny",Old antelope droppings nearby,Flat,30,0,900,185,950,970,"","",species_level,91,9,23,9,6
SW_S02_P01,Talinum caffrum,1,Forb,sf (Straight forb),17,15.5,9,Absent,,absent,Thin linear,low,Not cagey,,"",16.5,"",Swebeswebe,SW_S02,7:42,20/03/2024,Sunny,"Browsing damage, small antelope droppings",Flat,40,15,324,90,370,356,"",Sloped and rocky surrounding plot,species_level,91,9,36,9,5
MA_S01_P01,Talinum caffrum,1,Forb,sf (Straight forb),34,7,5,Absent,,absent,Thick linear,low,Not cagey,,"",,"",Marakele,MA_S01,9:46,24/03/2024,Sunny,No obvious signs,Flat,40,0,99,100,370,205,"","",species_level,97,13,44,10,8
MA_S05_P01,Talinum caffrum,1,Forb,sf (Straight forb),4,3,2,Absent,,absent,Micro,low,Not cagey,,"",,"",Marakele,MA_S05,8:27,26/03/2024,Sunny,No obvious signs,Flat,70,0,80,145,260,440,"","",species_level,97,14,40,11,7
JE_S01_P04,"Tall, slender, thin leaves",1,Forb,sf (Straight forb),26,5,3,Absent,,leaves,Macro,low,Not cagey,,"",23,"",Jembisa,JE_S01,14:58,21/02/2024,Raining,"Wildlife path nearby, dung of multiple species",Flat,40,0,300,330,110,420,ECO_06,"",no,102,11,30,9,5
DA_S02_P03,Tephrosia elongata,1,Forb,rf (Round forb),36,22,20,Absent,,absent,Macro,medium,Not cagey,,"",48,"",Dabchick,DA_S02,9:06,06/03/2024,"Sunny, windy",Antelope droppings in plot,Flat,55,0,122,258,390,498,"","",species_level,145,18,43,13,6
DA_S02_P05,Tephrosia elongata,1,Forb,sf (Straight forb),17,4,4,Absent,,absent,Macro,medium,Not cagey,,"",,"",Dabchick,DA_S02,10:31,06/03/2024,"Sunny, windy",Old droppings in plot,Flat,20,0,20,50,230,80,"","",species_level,145,20,43,13,9
SU_S05_P03,Tephrosia fillipes,1,Forb,sf (Straight forb),15,6,2,Absent,,absent,Micro,low,Not cagey,,"",11,"",Summerplace,SU_S05,13:58,03/03/2024,"Sunny, some clouds",Droppings nearby,Flat,75,0,115,191,119,101,ECO_25,"",species_level,132,13,67,12,5
LA_S02_P04,Tephrosia longipes,1,Forb,sf (Straight forb),35,25,15,Absent,,leaves,Thick linear,low,Not cagey,,"",40,"",Lapalala,LA_S02,"",16/02/2024,"Sunny, no clouds",Elephant dung,Flat,10,5,120,100,450,130,"","",species_level,88,15,32,9,5
LA_S02_P05,Tephrosia longipes,1,Forb,mf (Messy forb),26,30,20,Absent,,Absent,Macro,low,Not cagey,,"",31,"",Lapalala,LA_S02,13:00,16/02/2024,"Sunny, no clouds",No obvious signs,Flat,35,5,170,140,300,610,"","",species_level,88,12,32,9,7
JE_S01_P02,Tephrosia longipes,2,Forb,sf (Straight forb),37,20,11,Absent,,both,Macro,low,Not cagey,,"",33,"",Jembisa,JE_S01,12:50,21/02/2024,Sunny,"Path through corner, zebra tracks, and diggings of sort in plot",Flat,60,0,350,440,400,900,ECO_06,Wetter than other sites/ plots,species_level,102,13,30,9,6
JE_S03_P04,Tephrosia longipes,1,Forb,mf (Messy forb),26,68,45,Absent,,Absent,Macro,medium,Not cagey,,"",23,"",Jembisa,JE_S03,16:00,22/02/2024,Sunny,Dung,"Flat, very rocky",50,30,140,180,600,500,ECO_08,"",species_level,102,9,42,9,6
JE_S04_P01,Tephrosia longipes,1,Forb,sf (Straight forb),12.5,17,17,Absent,,leaves,Macro,low,Not cagey,,"",,"",Jembisa,JE_S04,8:03,23/02/2024,Sunny,"path nearby, dung",Flat,30,0,110,380,110,450,"","",species_level,102,20,47,11,8
JE_S04_P04,Tephrosia longipes,1,Forb,sf (Straight forb),36,20,14,Absent,,leaves,Macro,low,Not cagey,,"",30,"",Jembisa,JE_S04,11:05,23/02/2024,Sunny,path nearby,Flat,20,0,250,420,570,710,"","",species_level,102,18,47,11,7
WI_S01_P01,Tephrosia longipes,1,Forb,rf (Round forb),21,18,17,Absent,,leaves,Macro,low,Not cagey,,"",21,"",Willowisp,WI_S01,7:32,24/02/2024,Sunny,No obvious signs,Flat,10,30,170,70,530,610,"","",species_level,108,26,58,11,8
WI_S05_P01,Tephrosia longipes,1,Forb,sf (Straight forb),41,20,14,Absent,,both,Macro,low,Not cagey,,"",40,"",Willowisp,WI_S05,15:13,25/02/2024,Sunny,No obvious signs,Flat,10,15,65,150,640,498,"","",species_level,108,13,36,13,7
WI_S05_P02,Tephrosia longipes,1,Forb,sf (Straight forb),35,25,16,Absent,,leaves,Macro,low,Not cagey,,"",24,"",Willowisp,WI_S05,15:51,25/02/2024,Sunny,No obvious signs,Flat,25,0,270,151,163,427,"","",species_level,108,11,36,13,6
WI_S05_P03,Tephrosia longipes,1,Forb,sf (Straight forb),31,11,6,Absent,,leaves,Macro,low,Not cagey,,"",28,"",Willowisp,WI_S05,16:27,25/02/2024,Sunny,No obvious signs,Flat,5,30,222,463,64,145,"",40 % shaded by Hexalobus monopetalus,species_level,108,11,36,13,8
WI_S05_P04,Tephrosia longipes,1,Forb,sf (Straight forb),32,28,16,Absent,,leaves,Macro,low,Not cagey,,"",53,"",Willowisp,WI_S05,17:13,25/02/2024,Sunny,No obvious signs,Flat,50,15,150,80,1000,450,"","",species_level,108,14,36,13,6
WI_S05_P05,Tephrosia longipes,1,Forb,mf (Messy forb),28,29,23,Absent,,leaves,Macro,low,Not cagey,,"",31,"",Willowisp,WI_S05,17:49,25/02/2024,Sunset,Impala spoor nearby,Flat,20,30,200,190,900,510,"","",species_level,108,12,36,13,7
WI_S03_P01,Tephrosia longipes,1,Forb,sf (Straight forb),21.5,12,9,Absent,,leaves,Macro,low,Not cagey,,"",20,"",Willowisp,WI_S03,7:07,25/02/2024,Sunny,No obvious signs,Flat,60,25,100,70,20,170,"","",species_level,108,10,35,12,7
WI_S03_P03,Tephrosia longipes,1,Forb,cf (Creeping forb),12,48,14,Absent,,leaves,Macro,low,Not cagey,,"",8,"",Willowisp,WI_S03,8:46,25/02/2024,Sunny,No obvious signs,Flat,40,0,95,121,282,110,"","",species_level,108,14,35,12,7
WI_S03_P04,Tephrosia longipes,1,Forb,sf (Straight forb),44,30,19,Absent,,leaves,Macro,low,Not cagey,,"",35,"",Willowisp,WI_S03,9:30,25/02/2024,Sunny,No obvious signs,Flat,60,0,270,100,250,130,"","",species_level,108,13,35,12,7
WI_S03_P05,Tephrosia longipes,1,Forb,mf (Messy forb),12,17,10,Absent,,leaves,Macro,low,Not cagey,,"",,"",Willowisp,WI_S03,10:11,25/02/2024,Sunny,No obvious signs,Flat,15,0,220,80,230,510,"","",species_level,108,12,35,12,7
WI_S02_P05,Tephrosia longipes,1,Forb,sf (Straight forb),22,8,7,Absent,,leaves,Macro,low,Not cagey,,"",23,"",Willowisp,WI_S02,"",24/02/2024,Sunny,No obvious signs,Flat,10,30,230,240,250,670,"","",species_level,108,7,48,13,3
WI_S04_P01,Tephrosia longipes,1,Forb,rf (Round forb),9.5,13.5,7,Absent,,leaves,Macro,low,Not cagey,,"",13.5,"",Willowisp,WI_S04,11:27,25/02/2024,Sunny,No obvious signs,Flat,75,0,290,130,300,370,"",general area is rocky,species_level,108,18,35,13,7
WI_S04_P03,Tephrosia longipes,1,Forb,sf (Straight forb),10,2.5,1,Absent,,leaves,Micro,low,Not cagey,,"",,"",Willowisp,WI_S04,12:58,25/02/2024,Sunny,No obvious signs,Flat,30,50,51,120,76,100,"","",species_level,108,12,35,13,7
WI_S04_P05,Tephrosia longipes,1,Forb,cf (Creeping forb),30,40,35,Absent,,leaves,Macro,low,Not cagey,,"",28,"",Willowisp,WI_S04,14:36,25/02/2024,Sunny,No obvious signs,Flat,20,40,120,120,430,140,"","",species_level,108,7,35,13,6
SY_S05_P02,Tephrosia longipes,1,Forb,rf (Round forb),14,8,6,Absent,,leaves,Macro,low,Not cagey,,"",10.5,"",Syringa Sands,SY_S05,7:44,29/02/2024,Overcast,Large antelope droppings,Slightly sloped,10,2,325,25,672,152,"","",species_level,122,10,42,8,5
SY_S05_P03,Tephrosia longipes,1,Forb,rf (Round forb),22,25,13,Absent,,leaves,Macro,low,Not cagey,,"",,"",Syringa Sands,SY_S05,8:16,29/02/2024,Overcast,"",Slightly sloped,5,0,590,60,940,660,"","",species_level,122,16,42,8,6
SU_S02_P03,Tephrosia longipes,1,Forb,mf (Messy forb),29,20,6,Absent,,leaves,Macro,low,Not cagey,,"",,35,Summerplace,SU_S02,9:45,02/03/2024,Sunny,Antelope droppings,Flat,20,1,80,130,500,190,"","",species_level,132,17,47,10,8
SU_S02_P04,Tephrosia longipes,1,Forb,mf (Messy forb),43,24,20,Absent,,leaves,Macro,low,Not cagey,,"",36.5,"",Summerplace,SU_S02,10:43,02/03/2024,Sunny,Antelope droppings,Flat,25,2,160,50,430,300,"","",species_level,132,14,47,10,8
DA_S03_P03,Tephrosia longipes,1,Forb,rf (Round forb),20,10,9,Absent,,leaves,Macro,medium,Not cagey,,"",,"",Dabchick,DA_S03,14:08,06/03/2024,"Hot, sunny, windy","Rhino dung in plot, antelope droppings nearby",Flat,30,0,40,125,193,282,"","",species_level,145,24,51,10,7
DA_S05_P01,Tephrosia longipes,1,Forb,mf (Messy forb),9,34,17,Absent,,both,Macro,low,Not cagey,,"",9.5,"",Dabchick,DA_S05,11:26,07/03/2024,"Overcast, windy",Antelope droppings nearby,Flat,30,25,580,169,1020,1610,"","",species_level,145,20,55,12,7
DA_S05_P05,Tephrosia longipes,1,Forb,rf (Round forb),21,12,11,Absent,,both,Macro,low,Not cagey,,"",32,"",Dabchick,DA_S05,15:22,07/03/2024,Mostly cloudy,Old dung nearby,Flat,15,20,40,190,170,380,"","",species_level,145,21,55,12,7
AN_S03_P01,Tephrosia longipes,1,Forb,sf (Straight forb),14,8,4,Absent,,both,Macro,low,Not cagey,,"",6,"",Ant's Farm,AN_S03,11:50,10/03/2024,"Sunny, hot",Some browsing,Flat,20,15,180,202,277,400,"","",species_level,136,21,53,12,8
AN_S03_P03,Tephrosia longipes,1,Forb,mf (Messy forb),21,18,20,Absent,,leaves,Macro,low,Not cagey,,"",20,"",Ant's Farm,AN_S03,13:46,10/03/2024,"Sunny, hot",Antelope droppings in plot,Slightly sloped,20,20,105,95,230,250,ECO_33,"",species_level,136,19,53,12,9
KA_S01_P03,Tephrosia longipes,1,Forb,sf (Straight forb),7,10,2,Absent,,leaves,Macro,low,Not cagey,,"",,"",Kaingo,KA_S01,14:20,13/03/2024,"Hot, sunny, windy",No obvious signs,Flat,35,35,173,124,288,33,"","",species_level,81,4,24,8,2
KA_S01_P02,Tephrosia longipes,1,Forb,sf (Straight forb),56,39,32,Absent,,leaves,Macro,low,Not cagey,,"",70,"",Kaingo,KA_S01,13:27,13/03/2024,"Hot, sunny, windy","Zebra droppings nearby, elephant damage ",Flat,15,50,96,49,254,140,"","",species_level,81,5,24,8,4
KA_S01_P04,Tephrosia longipes,1,Forb,sf (Straight forb),13,9,4,Absent,,leaves,Macro,low,Not cagey,,"",,"",Kaingo,KA_S01,15:02,13/03/2024,"Sunny, some clouds",Zebra and other antelope droppings nearby,Flat,50,5,210,460,265,340,"","",species_level,81,14,24,8,5
KA_S03_P02,Tephrosia longipes,2,Forb,rf (Round forb),30,46,31,Absent,,leaves,Macro,low,Not cagey,,"",40,"",Kaingo,KA_S03,13:19,14/03/2024,"Very hot, sunny",No obvious signs,Flat,60,0,27,20,75,400,"","",species_level,81,9,23,9,5
KA_S03_P05,Tephrosia longipes,1,Forb,sf (Straight forb),26,17,8,Absent,,leaves,Macro,low,Not cagey,,"",,"",Kaingo,KA_S03,15:04,14/03/2024,"Very hot, sunny",Zebra droppings nearby,Flat,60,0,200,30,250,280,"","",species_level,81,5,23,9,3
KA_S02_P01,Tephrosia longipes,5,Forb,rf (Round forb),73,62,62,Absent,,leaves,Macro,medium,Not cagey,,"",78,"",Kaingo,KA_S02,7:13,14/03/2024,Sunny,"Antelope droppings nearby, sable near plot on arrival ",Flat,40,0,89,307,351,289,"","",species_level,81,11,18,12,7
KA_S03_P01,Tephrosia longipes,2,Forb,rf (Round forb),65,51,39,Absent,,leaves,Macro,low,Not cagey,,"",83,"",Kaingo,KA_S03,12:25,14/03/2024,"Hot, sunny ",Antelope droppings,Flat,55,0,173,40,445,1010,"","",species_level,81,13,23,9,5
KA_S05_P04,Tephrosia longipes,1,Forb,cf (Creeping forb),10.5,3,2,Absent,,leaves,Macro,low,Not cagey,,"",,"",Kaingo,KA_S05,10:33,16/03/2024,Sunny,No obvious signs,Flat,40,30,34,126,118,132,"","",species_level,81,14,39,11,7
SW_S03_P03,Tephrosia longipes,1,Forb,rf (Round forb),39,46,39,<5cm; on leaves,,leaves,Macro,low,Not cagey,,"",49,"",Swebeswebe,SW_S03,15:00,20/03/2024,"Hot, sunny",Old zebra dung,Flat,20,60,190,88,89,235,ECO_43,Between big rocks,species_level,91,7,23,9,4
SW_S02_P04,Tephrosia longipes,2,Forb,sf (Straight forb),53,26,15.5,Absent,,leaves,Macro,low,Not cagey,,"",40,"",Swebeswebe,SW_S02,10:00,20/03/2024,Sunny,Small antelope droppings nearby,Flat,50,0,50,62,230,43,"",Sloped and rocky surrounding plot,species_level,91,15,36,9,8
SW_S04_P02,Tephrosia longipes,1,Forb,rf (Round forb),24,19,12,Absent,,both,Macro,low,Not cagey,,"",18,"",Swebeswebe,SW_S04,7:27,21/03/2024,Overcast,Wildlife path nearby,Flat,40,2,581,80,80,216,"","",species_level,91,13,32,12,7
SW_S05_P02,Tephrosia longipes,2,Forb,rf (Round forb),34,31,27,Absent,,leaves,Macro,low,Not cagey,,"",45,"",Swebeswebe,SW_S05,12:07,21/03/2024,Partly cloudy,Kudu droppings nearby,Flat,30,2,135,400,110,136,"","",species_level,91,18,34,12,8
SW_S04_P03,Tephrosia longipes,1,Forb,sf (Straight forb),42,19,15,Absent,,leaves,Macro,low,Not cagey,,"",51,"",Swebeswebe,SW_S04,8:18,21/03/2024,"Sunny, some clouds",Antelope droppings in plot,Flat,30,10,47,484,152,346,ECO_44,"",species_level,91,11,32,12,5
